0.5276574489010225,-16.40921028666449,-0.028859463931691847,24.64625128378765,-1683.1682492625523
0.6917495517676674,7.708255812090432,0.21760304890618465,-11.519125651024957,2473.0460781427682
0.6146669936467631,-4.725189744700566,0.10241179239593508,6.722965203294638,-1280.0518302043674
0.6619188910937688,-6.445162349132998,0.16964144442888146,9.304434631793095,-176.5883048572614
0.7263705145850987,2.3769773997182995,0.2626857907468124,-3.7139992393425594,905.5467801101404
0.7026007405879158,2.8564242128254946,0.22554579835338684,-4.370326818568575,49.39098953330722
0.6740364984596607,0.08602936493344737,0.18184253016770108,-0.2871117545455437,-285.05802432886776
0.6731762048103263,-1.5777170939242673,0.17897141262224564,2.1939443229551205,-170.81211178921444
0.6889533757495689,0.2577923583749815,0.20091085585179685,-0.48917427352135867,188.66188634594164
0.6863754521658192,1.1655208300393798,0.19601911311658327,-1.7940432263118227,93.4546352561108
0.6747202438654254,0.6435292395846118,0.17807868085346504,-0.9974196554942972,-53.543578680300016
0.6682849514695792,0.04100952021774196,0.16810448429852207,-0.08189315456140345,-61.78073929388256
0.6678748562674018,0.26331429336608503,0.16728555275290805,-0.3860546600996415,22.954099197803174
0.6652417133337409,0.5242254446497816,0.16342500615191163,-0.7474816106208301,26.91707802686915
0.6599994588872431,0.4630550205168765,0.15595019004570332,-0.6330318590973227,-6.168667855008607
0.6553689086820744,0.3803635173063231,0.1496198714547301,-0.4876680037501757,-8.381178509084293
0.6515652735090112,0.4095672868960359,0.14474319141722836,-0.5090721006856822,3.1048173231818055
0.6474696006400508,0.4374113889944193,0.13965247041037154,-0.5291984725733898,2.961402681058189
0.6430954867501066,0.43377796647123457,0.13436048568463765,-0.5033391493386685,-0.2735877782008629
0.6387577070853943,0.43368304946476544,0.12932709419125096,-0.48350643860336406,0.08613204470543678
0.6344208765907466,0.43975815260853995,0.12449202980521733,-0.47358486045766407,0.7159474720272101
0.6300232950646611,0.4437565324933407,0.11975618120064069,-0.46128291987339476,0.4994629920645366
0.6255857297397278,0.44671258296993455,0.11514335200190674,-0.4481231274929594,0.3892221942926426
0.6211186039100285,0.44985658615323393,0.11066212072697715,-0.43591920784196464,0.4053023276183012
0.6166200380484961,0.45276562730769176,0.1063029286485575,-0.42402192834934277,0.37806777080345455
0.6120923817754191,0.455391448999576,0.10206270936506408,-0.41234131102592014,0.34595996099199056
0.6075384672854234,0.4578032972190853,0.09793929625480488,-0.4009630726460253,0.32103228435039455
0.6029604343132325,0.4599962209174158,0.09392966552834463,-0.389862623527366,0.29567183962456056
0.5983604721040584,0.46197570948858707,0.09003103929307096,-0.3790314014406901,0.27094834233162146
0.5937407150091726,0.46374946827529767,0.08624072527866407,-0.3684645728487959,0.24708778693025124
0.5891032203264196,0.4653236719781162,0.0825560795501761,-0.35815542492266356,0.22393187784609836
0.5844499836066385,0.4667046901429328,0.07897452530094946,-0.3480979337403075,0.20149929004344358
0.5797829367052091,0.46789866978614253,0.07549354596354639,-0.33828612978258193,0.17976589156796763
