-141.16596514686006,18627.59170243865,457.80015951314175,-20173.626974440416,587.0038714956049
-292.6299781242449,-11605.744844867733,-586.7140735922476,12372.325042735174,-947.069147341761
-184.32011477275785,3481.2614708363762,106.34542096788178,-3840.1188424854545,472.4961023994383
-222.98526821296664,1282.207161244384,34.5244126937707,-1518.040676620919,-68.19183590843886
-257.8516988500812,1943.1474145514808,-237.26768971300237,-2213.2731760122533,21.676165530202525
-226.00106909573478,-5972.015324345308,-354.76745216745707,6328.634991393688,-249.5417523236938
-217.87680119231067,1369.0900236885277,205.1756430608009,-1513.921184781637,227.85328397665853
-212.02024119227008,10172.301973430122,-110.9979034813871,-11082.172302309675,278.22128316000226
-302.52769105186985,-15694.834549645188,-472.0566783453886,16766.605299184073,-808.84799116867
-159.20704663761393,13185.592736314245,272.6992211956048,-14239.664028205241,902.2417622453668
-312.290140750939,-6689.796079808663,-473.18039578698847,7170.7003703489345,-622.1650240577783
-202.28519538304593,3445.78321239284,-77.56207852440716,-3878.961395847694,320.0140355042213
-270.9224780967768,-6344.553861121538,-210.66177728377832,6793.09198529012,-308.45506659621515
-191.12804467948243,9860.300564334995,197.69486507192562,-10718.027330795623,508.79882498158076
-267.64650076315263,-5160.835690033089,-426.7794435379747,5367.715255337584,-468.9038567092193
-235.5338070874492,-3460.089309236112,-163.57148526472267,3695.9857912706107,47.746622529672095
-283.8649669773719,6267.823039993476,57.121264869617164,-6901.5474611619575,307.8588038572252
-280.64999904240426,-3067.392747346129,-306.3106455321138,3222.839430893052,-292.7381893214915
-247.70383079475891,1013.4603679198316,-38.08351060328026,-1250.5405301775174,129.78603705721343
-199.91536285993016,175.69922985764336,-153.92223325683807,-337.4154758255053,-27.45984206620733
-274.4088811018099,-3481.7755124633454,-20.173978046959835,3633.975953481109,-115.72311636476991
-199.42261981225536,9516.501368010844,-138.24886602878578,-10347.110486792462,406.43534407261404
-269.5114566269976,-15036.891415736696,-548.1221934749386,16134.73425094377,-769.4353649981476
-163.38188998688116,11060.324753330413,131.172222144544,-12055.514277393671,819.2320983591308
-221.19119780111728,-11285.242815350359,-439.5950001336632,12072.121972270303,-700.635411931833
-198.5217716058683,6900.452360729129,89.25654680678485,-7478.78613859705,568.4753545873991
-228.10435971335266,-2391.659578024006,-249.24146287568135,2495.6516945856456,-290.5554594552668
-219.14636196340032,227.63712332162643,-216.41201262999195,-364.46133261765027,82.85501339931079
-217.69829410977243,-4058.083624784089,19.995918125054082,4279.507513770476,-134.08985996261546
-142.64765147686757,10629.59267865292,63.6590510089693,-11558.928006227208,459.11810122121415
-236.42491906932528,-12459.715285598213,-520.8865650064139,13367.956801773798,-723.028625088451
-232.11845056343304,7338.696343643025,164.70147540863434,-8083.02387006909,623.7798702384953
-217.7292895659857,-3654.9233139865605,-114.65720011988999,3868.0531242433303,-347.50760045399784
